SHARECLASS_ID,SHARECLASS_NAME,FUND_NAME,SHARE_CLASS_COUNTER,FUND_FAMILY_NAME,MSTAR_CATEGORY_NAME,MSTAR_GLOB_CATEGORY_NAME,MSTAR_BROAD_CATEGORY,COMMON_SOURCE_SYSTEM,RETURN_NET_1M,RETURN_NET_2M,RETURN_NET_3M,RETURN_NET_6M,RETURN_NET_1Y,RETURN_NET_2Y,RETURN_NET_3Y,RETURN_NET_4Y,RETURN_NET_5Y
F000001ZQ3                    ,Fondo Prudential Internacional SA de CV S.I.R.V. B3,Fondo Prudential Internacional SA de CV S.I.R.V.,4,Operadora Actinver S,US Equity,US Equity Large Cap Blend,Equity,LATIN-AMERICA,8.46,13.33,12.62,8.72,22.08,18.88,22,20.65,21.26
F0000040UW                    ,Fondo Santander Indizado SA de CV S.I.R.V. B1,Fondo Santander Indizado SA de CV S.I.R.V.,1,SAM Asset Management,Mexico Equity,Mexico Equity,Equity,LATIN-AMERICA,-2.81,-4.95,-4.96,-1.01,1.85,4.66,3.05,4.45,3.24
F0000003S3                    ,Fondo de Promocin Burstil SA de CV S.I.R.V. A,Fondo de Promocin Burstil SA de CV S.I.R.V,1,Operadora de Fondos ,Mexico Equity,Mexico Equity,Equity,LATIN-AMERICA,-2.68,-4.84,-5.02,-1.4,1.99,4.03,2.35,3.55,2.24
F00000J4KE                    ,Fondo de Promocin Burstil SA de CV S.I.R.V. F1,Fondo de Promocin Burstil SA de CV S.I.R.V,2,Operadora de Fondos ,Mexico Equity,Mexico Equity,Equity,LATIN-AMERICA,-2.68,-4.84,-5.03,-1.42,1.92,3.99,2.33,3.52,2.23
F00000J4KF                    ,Fondo de Promocin Burstil SA de CV S.I.R.V. M1,Fondo de Promocin Burstil SA de CV S.I.R.V,3,Operadora de Fondos ,Mexico Equity,Mexico Equity,Equity,LATIN-AMERICA,-2.68,-4.84,-5.02,-1.4,1.99,4.03,2.35,3.55,2.24
F0000003ZB                    ,Fondo de Renta Variable Finamex SA de CV S.I.C. A,Fondo de Renta Variable Finamex SA de CV S.I.R.V.,1,Finamex Inversiones ,Mexico Equity,Mexico Equity,Equity,LATIN-AMERICA,-2.3,-4.61,-4.64,-1.79,0.6,3.45,2.22,3.28,2.2
F0CAN05N69                    ,Foresters American Index,Foresters American Index,1,IOF Foresters       ,US Equity,US Equity Large Cap Blend,Equity,CAN,5.62,6.55,7.6,1.33,16.1,9.49,13.78,15.47,18.34
F0CAN05N64                    ,Foresters Canadian Index,Foresters Canadian Index,1,IOF Foresters       ,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.62,6.03,6.06,3.63,8.98,8.5,4.16,5.15,6.06
F0CAN05N62                    ,Foresters Eurasia Index,Foresters Eurasia Index,1,IOF Foresters       ,International Equity,Global Equity,Equity,CAN,5.27,6.5,7.45,3.15,16.21,6.03,9.03,7.22,11.45
F0CAN05N61                    ,Foresters Global Index,Foresters Global Index,1,IOF Foresters       ,Global Equity,Global Equity,Equity,CAN,5.59,6.61,7.6,2.12,16.07,7.96,11.66,11.58,15.14
F00000N7AF                    ,Forsyth Barr NZ Fixed Interest Fund,Forsyth Barr NZ Fixed Interest Fund,1,Forsyth Barr Funds M,NZ Bonds,New Zealand Fixed Income,Bonds/Fixed Income,AUS-NZL,0.62,0.78,1.3,2.6,3.46,3.72,4.96,5.21,3.79
F00000N7AE                    ,Forsyth Barr Premium Yield Fund,Forsyth Barr Premium Yield Fund,1,Forsyth Barr Funds M,NZ Bonds,New Zealand Fixed Income,Bonds/Fixed Income,AUS-NZL,0.67,0.84,1.46,2.98,3.9,4.23,5.17,5.4,4.86
F000003ZVM                    ,Fortune SG CSI100 Index Fund,Fortune SG CSI100 Index Fund,1,Fortune SG Fund Mana,Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,5.84,6.19,8.88,23.87,32.56,15.14,22.08,17.19,14.67
F00000MU6R                    ,Fortune SG S&P Oil&Gas E&P QDII-LOF,Fortune SG S&P Oil&Gas Exploration&Production Select Industry Idx Fd QDII,1,Fortune SG Fund Mana,QDII Sector Equity,Other Sector Equity,Equity,ASIA-PACIFIC,0.35,13.63,3.66,-5.81,-5.18,-2.05,-16.64,-16.24,-9.62
F00000MLTT                    ,Fortune SG SSE 180 Growth ETF,Fortune SG SSE 180 Growth ETF,1,Fortune SG Fund Mana,Equity Funds,Greater China Equity,Equity,FE_ALL,5.62,6.88,8.78,24.11,25.02,12.81,19.4,15.9,14.3
F00000MLTU                    ,Fortune SG SSE 180 Growth ETF Feeder Fund,Fortune SG SSE 180 Growth ETF Feeder Fund,1,Fortune SG Fund Mana,Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,5.27,6.46,8.22,22.42,23.04,11.61,18.13,14.85,13.36
F00000GYSP                    ,Fortune SG SSE 180 Value ETF,Fortune SG SSE 180 Value ETF,1,Fortune SG Fund Mana,Equity Funds,Greater China Equity,Equity,FE_ALL,4.03,2.47,4.05,20.75,27.82,12.97,24.15,20.54,18.87
F00000GYTE                    ,Fortune SG SSE 180 Value ETF Feeder Fund,Fortune SG SSE 180 Value ETF Feeder Fund,1,Fortune SG Fund Mana,Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,3.81,2.35,3.88,19.64,26.32,12.27,22.1,18.72,17.25
F0GBR06SHR                    ,Franklin India Index Fund NSE Nifty Plan Dividend Payout,Franklin India Index NSE,1,Franklin Templeton A,Large-Cap,India Equity,Equity,ASIA-PACIFIC,5.47,4.05,2.42,11.24,19.42,13.19,7.66,13.28,13.06
F00000Z7Z0                    ,Franklin India Index Fund NSE Nifty Plan Dividend Reinvestment,Franklin India Index NSE,2,Franklin Templeton A,Large-Cap,India Equity,Equity,ASIA-PACIFIC,5.47,4.05,2.42,11.24,19.42,13.19,7.66,13.28,13.06
F0GBR06SHT                    ,Franklin India Index Fund NSE Nifty Plan Growth,Franklin India Index NSE,3,Franklin Templeton A,Large-Cap,India Equity,Equity,ASIA-PACIFIC,5.47,4.05,2.42,11.24,19.42,13.19,7.66,13.28,13.06
F00000OC4N                    ,Fubon FTSE TWSE Taiwan 50 ETF,Fubon FTSE TWSE Taiwan 50 ETF,1,Fubon Securities Inv,Taiwan Large-Cap Equity,Taiwan Equity,Equity,FE_ALL,5.27,2.76,4.46,15.13,21.5,19.09,11.99,13.37,13.79
FOUSA06Q2S                    ,Fubon MSCI Taiwan ETF,Fubon MSCI Taiwan ETF,1,Fubon Securities Inv,Taiwan Large-Cap Equity,Taiwan Equity,Equity,FE_ALL,5.2,2.58,4.18,14.54,19.91,17.12,10.14,11.09,12.57
F00000MUHJ                    ,Fubon SSE180 ETF,Fubon SSE180 ETF,1,Fubon Securities Inv,China Equity - A Shares,Greater China Equity,Equity,FE_ALL,3.66,2.35,6.57,21.77,18.21,1.17,14.16,13.36,12.46
FOUSA06Q2T                    ,Fubon Taiwan Eight Industries ETF,Fubon Taiwan Eight Industries ETF,1,Fubon Securities Inv,Taiwan Large-Cap Equity,Taiwan Equity,Equity,FE_ALL,1.88,-2.87,0.48,9.33,16.99,12.89,8.5,8.15,9.44
FOUSA06Q2U                    ,Fubon Taiwan Finance ETF,Fubon Taiwan Finance ETF,1,Fubon Securities Inv,Sector Equity Financial Services,Financials Sector Equity,Equity,FE_ALL,1.44,-0.18,2.03,8.3,18.5,8.08,4.61,6.14,11.54
F0HKG06Z0H                    ,Fubon Taiwan Technology Tracker Fund,Fubon Taiwan Technology Tracker Fund,1,Fubon Securities Inv,Sector Equity Technology,Technology Sector Equity,Equity,FE_ALL,9.11,9.34,10.36,24.38,27.62,28.49,16.15,16.88,17.31
F00000OCQ8                    ,Fuh Hwa CSI 300 A Shares Exchange Traded Fund,Fuh Hwa CSI 300 A Shares Exchange Traded Fund,1,Fuh Hwa Securities I,China Equity - A Shares,Greater China Equity,Equity,FE_ALL,4.22,4.17,8.37,22.84,19.02,1.96,15.6,14.1,12.97
F00000LOLK                    ,Fullgoal SSE Composite Index ETF,Fullgoal SSE Composite Index ETF,1,Fullgoal Fund Mgmt C,Equity Funds,Greater China Equity,Equity,FE_ALL,0.83,0.41,2.1,8.77,12.16,2.5,13.71,14.21,12.63
F00000LOLJ                    ,Fullgoal SSE Composite Index Exchange Trade Fund Feeder Fund,Fullgoal SSE Composite Index Exchange Trade Fund Feeder Fund,1,Fullgoal Fund Mgmt C,Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,0.7,0.31,1.9,7.88,11.04,1.88,12.54,13.05,11.58
F00000NMKY                    ,FundLogic Alternatives plc Emerging Markets Equity Fund I USD Capitalisation,FundLogic Alternatives plc Emerging Markets Equity Fund,1,Morgan Stanley & Co ,Global Emerging Markets Equity,Emerging Markets Equity,Equity,EUROPE,3.49,3.06,5.34,16.03,26.44,17.33,5.5,4.21,4.63
F00000Q62I                    ,GAMMA Government Bond Index Fund,GAMMA Government Bond Index Fund,1,GAM Management hf (G,Other Bond,Other Fixed Income,Bonds/Fixed Income,EUROPE,1.7,1.09,1.3,4.13,8.78,5.06,7.5,5.61,5.12
F0000003ZI                    ,GBM Renta Variable SA de CV S.I.R.V. A,GBM Renta Variable SA de CV S.I.R.V.,1,GBM Administradora d,Mexico Equity,Mexico Equity,Equity,LATIN-AMERICA,-1.96,-3.7,-4.6,-0.56,2.34,1.15,0.51,2.34,1.49
F0000004G3                    ,GBM Renta Variable SA de CV S.I.R.V. BO,GBM Renta Variable SA de CV S.I.R.V.,2,GBM Administradora d,Mexico Equity,Mexico Equity,Equity,LATIN-AMERICA,-1.96,-3.71,-4.62,-0.63,2.24,1.09,0.46,2.3,1.46
F00000MG8A                    ,GF Global Agriculture Index QDII,GF Global Agriculture Index QDII,1,"GF Fund Mgmt Co.,Ltd",QDII Sector Equity,Other Sector Equity,Equity,ASIA-PACIFIC,1.7,6.26,4.49,5.1,15.32,11.84,5.88,6.34,6.86
F00000OJ7H                    ,GF NASDAQ 100 Index Fund QDIII,GF NASDAQ 100 Index Fund QDII,1,"GF Fund Mgmt Co.,Ltd",QDII US Equity,US Equity Large Cap Blend,Equity,ASIA-PACIFIC,4.49,4.72,4.78,7.66,26.87,17.93,17.31,18.21,19.31
F00000MDCE                    ,GF SME Board 300 Exchange Trade Fund,GF SME Board 300 Exchange Trade Fund,1,"GF Fund Mgmt Co.,Ltd",Equity Funds,Greater China Equity,Equity,FE_ALL,1.6,4.65,8.55,11.64,6.08,0.38,11.33,14.36,15.48
F00000MEBM                    ,GF SME Board 300 Exchange Trade Fund Feeder Fund,GF SME Board 300 Exchange Trade Fund Feeder Fund,1,"GF Fund Mgmt Co.,Ltd",Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,1.52,4.32,7.96,10.63,5.15,-0.19,7.89,11.37,12.84
F00000NZWW                    ,GF SZSE 100 Index Fund,GF SZSE 100 Index Fund,1,"GF Fund Mgmt Co.,Ltd",Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,5.96,9.49,12.6,22.23,24.04,10.84,16.47,13,11.35
F00000NZWX                    ,GF SZSE 100 Index Fund A,GF SZSE 100 Index Fund,2,"GF Fund Mgmt Co.,Ltd",Other,Greater China Equity,Equity,ASIA-PACIFIC,0.41,0.8,1.22,2.5,5.1,4.98,5.41,6.04,6.15
F00000NZWY                    ,GF SZSE 100 Index Fund B,GF SZSE 100 Index Fund,3,"GF Fund Mgmt Co.,Ltd",Other,Greater China Equity,Equity,ASIA-PACIFIC,10.32,16.69,22.45,41.76,42.3,15.35,29.8,21.01,17.17
F00000MYZ0                    ,GIF IV FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR,GIF IV FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR,1,Gvea Investimentos L,Brazil Mid & Small Cap Equity,Brazil Equity,Equity,LATIN-AMERICA,-1.67,0.01,0.39,-5.4,-11.65,-13.77,-13.13,-9.48,-5.5
F00000MYMW                    ,GORA BOLSA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AES,GORA BOLSA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AES,1,BRAM  Bradesco Asset,Brazil All Cap Equity,Brazil Equity,Equity,LATIN-AMERICA,-0.61,4.41,11.45,13.48,13.36,20.18,10.04,7.75,6.64
F00000MYMY                    ,GORA LIQUIDEZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,GORA LIQUIDEZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1,BRAM  Bradesco Asset,BRL Money Market,Other Fixed Income,Bonds/Fixed Income,LATIN-AMERICA,0.62,1.27,2.18,4.72,11.04,12.36,12.38,11.82,10.86
F00000JYKW                    ,GTIA Allianz Bulk Stock Shares Exchange Trade Fund Feeder Fund,GTIA Allianz Bulk Stock Shares Exchange Trade Fund Feeder Fund,1,GTJA-Allianz Fund Mg,Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,-4.46,-4.69,-1.07,18.07,17.86,6.1,9.3,7.05,0.19
F00000JYLA                    ,GTIA Allianz SSE Bulk Stock Shares Exchange Trade Fund,GTIA Allianz SSE Bulk Stock Shares Exchange Trade Fund,1,GTJA-Allianz Fund Mg,Equity Funds,Greater China Equity,Equity,FE_ALL,-4.75,-4.92,-1.15,19.2,19.27,6.6,9.58,7.34,0.07
F00000NQ76                    ,GTJA Allianz ShuangLi Classified SSE SME COMPOSITE Idx Classified Fd,GTJA Allianz ShuangLi Classified SSE SME COMPOSITE Index Classified,1,GTJA-Allianz Fund Mg,Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,0.55,2.53,6,6.41,-0.27,1.77,12.71,17.38,17.18
F00000ITEN                    ,GTJA Allianz ShuangXi Classified CSI 100 Index Fund A,GTJA Allianz ShuangXi Classified CSI 100 Index Fund,1,GTJA-Allianz Fund Mg,Other,Greater China Equity,Equity,ASIA-PACIFIC,0.37,0.75,1.13,2.38,4.87,5.11,5.38,5.6,5.65
F00000ITEO                    ,GTJA Allianz ShuangXi Classified CSI 100 Index Fund B,GTJA Allianz ShuangXi Classified CSI 100 Index Fund,2,GTJA-Allianz Fund Mg,Other,Greater China Equity,Equity,ASIA-PACIFIC,8.26,8.34,11.91,33.75,40.28,16.29,29.43,21.35,16.88
F00000GYD6                    ,GTJA Allianz Shuangxi China Secs 100 Idx,GTJA Allianz ShuangXi Classified CSI 100 Index Fund,3,GTJA-Allianz Fund Mg,Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,5.57,5.74,8.15,21.63,26.38,12.16,19.51,15.08,12.23
F00000MYYM                    ,GVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,GVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1,Gvea Investimentos L,Alt - Multistrategy,Multialternative,Alternative,LATIN-AMERICA,0.97,2.36,3.69,4.1,8.03,11.35,15.86,13.38,12.83
F00000MYY7                    ,GVEA MACRO I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,GVEA MACRO I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1,Gvea Investimentos L,Alt - Multistrategy,Multialternative,Alternative,LATIN-AMERICA,0.98,2.38,3.7,4.11,8.43,11.82,16.66,13.98,12.41
F00000MYYI                    ,GVEA MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,GVEA MACRO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1,Gvea Investimentos L,Alt - Multistrategy,Multialternative,Alternative,LATIN-AMERICA,0.98,2.37,3.7,4.11,8.03,11.48,16.08,13.55,12.95
F000000552                    ,GW HSBC FTSE All-Share Index,GW HSBC FTSE All-Share Index,1,Generali Worldwide I,UK Large-Cap Blend Equity,UK Equity Large Cap,Equity,EUROPE,1.83,1.34,2.59,5.6,12.68,12.5,9.13,6.98,9.72
F000005FHW                    ,GWL Equity Index (G) 100/100,GWL Equity Index (G)75/75 (PS1),1,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.46,5.38,5.78,2.75,8.27,8.79,3.15,4.65,5.25
F000005FHX                    ,GWL Equity Index (G) 75/100,GWL Equity Index (G)75/75 (PS1),2,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.49,5.44,5.88,2.94,8.66,9.18,3.52,5.02,5.63
F000005FI0                    ,GWL Equity Index (G) 75/75,GWL Equity Index (G)75/75 (PS1),3,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.5,5.47,5.92,3.02,8.82,9.35,3.67,5.18,5.79
F0CAN05MG7                    ,GWL Equity Index (G) DSC,GWL Equity Index (G)75/75 (PS1),4,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.51,5.47,5.92,3.02,8.82,9.35,3.67,5.18,5.79
F0CAN05NH1                    ,GWL Equity Index (G) NL,GWL Equity Index (G)75/75 (PS1),5,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.49,5.43,5.86,2.9,8.59,9.11,3.45,4.95,5.56
F00000OA44                    ,GWL Equity Index (G)100/100 (PS1),GWL Equity Index (G)75/75 (PS1),6,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.49,5.43,5.87,2.92,8.61,9.14,3.47,4.98,5.58
F00000OA48                    ,GWL Equity Index (G)75/100 (PS1),GWL Equity Index (G)75/75 (PS1),7,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.52,5.49,5.95,3.09,8.97,9.49,3.81,5.32,5.93
F00000OA49                    ,GWL Equity Index (G)75/75 (PS1),GWL Equity Index (G)75/75 (PS1),8,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.54,5.53,6.01,3.2,9.2,9.73,4.04,5.55,6.16
F00000UJ49                    ,GWL Equity Index (G)75/75 (PS2),GWL Equity Index (G)75/75 (PS1),9,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.72,5.89,6.57,4.29,11.48,12.02,6.21,7.76,8.38
F00000UJ4B                    ,GWL Equity Index (GWLIM) 100/100(PS2),GWL Equity Index (G)75/75 (PS1),10,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.72,5.89,6.57,4.29,11.48,12.02,6.21,7.75,8.38
F00000UJ4A                    ,GWL Equity Index (GWLIM) 75/100(PS2),GWL Equity Index (G)75/75 (PS1),11,Great West Life Assu,Canadian Equity,Canadian Equity Large Cap,Equity,CAN,2.72,5.89,6.57,4.29,11.48,12.02,6.21,7.76,8.38
F000005HAC                    ,Galaxy CSI 300 Value Index Fund,Galaxy CSI 300 Value Index Fund,1,Galaxy Asset Mgmt Co,Equity Funds,Greater China Equity,Equity,ASIA-PACIFIC,5.09,5.3,6.75,23.43,32.05,17.24,24.59,20.49,18.18
F000005HW1                    ,GinsGlobal Consumer Staples Index Fund (),GinsGlobal Consumer Staples Index Fund (),1,GinsGlobal Inv Mgmt ,Sector Equity Consumer Goods & Services,Consumer Goods & Services Sector Equity,Equity,AFRICA,-0.62,-1.43,-2.34,0.41,-1.16,-1.95,-3.4,-3.52,1.46
F000005HW6                    ,GinsGlobal European Equity Index Fund,GinsGlobal European Equity Index Fund,1,GinsGlobal Inv Mgmt ,Eurozone Large-Cap Equity,Europe Equity Large Cap,Equity,AFRICA,2.07,6.29,5.82,5.06,21.77,6.97,9.36,7.7,11.12
F00000QITQ                    ,GinsGlobal European Equity Index Fund Institutional,GinsGlobal European Equity Index Fund,2,GinsGlobal Inv Mgmt ,Eurozone Large-Cap Equity,Europe Equity Large Cap,Equity,AFRICA,2.15,6.46,6.08,5.58,22.96,8.02,10.44,8.8,12.23
F000005HW0                    ,GinsGlobal European Government Bond Index Fund,GinsGlobal European Government Bond Index Fund,1,GinsGlobal Inv Mgmt ,EUR Government Bond,Euro Fixed Income,Bonds/Fixed Income,AFRICA,0.99,0.4,1.05,1.02,-1.54,0.28,1.3,3.13,3.21
F000005HW9                    ,GinsGlobal European Real Estate Index Fund,GinsGlobal European Real Estate Index Fund,1,GinsGlobal Inv Mgmt ,Property - Indirect Eurozone,Real Estate Sector Equity,Equity,AFRICA,1.9,1.64,2.25,4.35,10.38,2.68,9.83,10.09,9.98
F00000QITS                    ,GinsGlobal European Real Estate Index Fund Institutional,GinsGlobal European Real Estate Index Fund,2,GinsGlobal Inv Mgmt ,Property - Indirect Eurozone,Real Estate Sector Equity,Equity,AFRICA,1.99,1.81,2.51,4.88,11.49,3.69,10.88,11.13,11.02
F000005HW5                    ,GinsGlobal Global Bond Index Fund,GinsGlobal Global Bond Index Fund,1,GinsGlobal Inv Mgmt ,Global Bond,Global Fixed Income,Bonds/Fixed Income,AFRICA,-0.74,-2.14,-1.22,1.53,-1.92,1.61,-0.61,-1.13,-1.77
F00000QITO                    ,GinsGlobal Global Bond Index Fund Institutional,GinsGlobal Global Bond Index Fund,2,GinsGlobal Inv Mgmt ,Global Bond,Global Fixed Income,Bonds/Fixed Income,AFRICA,-0.66,-1.99,-0.98,2.01,-0.99,2.57,0.33,-0.2,-0.83
F000005HWA                    ,GinsGlobal Global Equity Index Fund,GinsGlobal Global Equity Index Fund,1,GinsGlobal Inv Mgmt ,Global Large-Cap Blend Equity,Global Equity Large Cap,Equity,AFRICA,1.73,3.8,3.79,8.51,20.71,9.52,6.32,6.45,9.7
F00000QITP                    ,GinsGlobal Global Equity Index Fund Institutional,GinsGlobal Global Equity Index Fund,2,GinsGlobal Inv Mgmt ,Global Large-Cap Blend Equity,Global Equity Large Cap,Equity,AFRICA,1.83,3.98,4.06,9.08,21.98,10.67,7.43,7.56,10.83
F000005HW8                    ,GinsGlobal Japanese Equity Index Fund Retail Class,GinsGlobal Japanese Equity Index Fund,1,GinsGlobal Inv Mgmt ,Japan Large-Cap Equity,Japan Equity,Equity,AFRICA,5.43,9.81,9.16,14.4,25.24,5.21,8.52,9.27,18.17
F000005HW7                    ,GinsGlobal US Equity Index Fund,GinsGlobal US Equity Index Fund,1,GinsGlobal Inv Mgmt ,US Large-Cap Blend Equity,US Equity Large Cap Blend,Equity,AFRICA,2.11,4.02,4.1,7.74,20.74,10.82,8.04,9.57,12.42
F00000QITR                    ,GinsGlobal US Equity Index Fund Institutional,GinsGlobal US Equity Index Fund,2,GinsGlobal Inv Mgmt ,US Large-Cap Blend Equity,US Equity Large Cap Blend,Equity,AFRICA,2.2,4.19,4.36,8.26,21.9,12.02,9.18,10.74,13.62
F000005HW2                    ,GinsGlobal US Property Index Fund,GinsGlobal US Property Index Fund,1,GinsGlobal Inv Mgmt ,Property - Indirect North America,Real Estate Sector Equity,Equity,AFRICA,-0.73,-0.65,-1.62,0.64,2.46,2.76,3.46,7.04,7.26
F00000SRWC                    ,GinsGlobal US Property Index Fund institutional,GinsGlobal US Property Index Fund,2,GinsGlobal Inv Mgmt ,Property - Indirect North America,Real Estate Sector Equity,Equity,AFRICA,-0.63,-0.44,-1.32,1.16,3.34,3.56,4.24,7.85,8
F000002462                    ,Global Investment House Global 10 Large Cap. Index Fund,Global Investment House Global 10 Large Cap. Index Fund,1,Global Investment Ho,Kuwait Equity,Other Equity,Equity,MIDDLE-EAST,0.57,1.4,6.35,13.41,26.8,9.17,-1.65,-0.37,0.58
F00000417G                    ,Global X China Consumer ETF,Global X China Consumer ETF,1,Global X Funds      ,China Region,Greater China Equity,Equity,FE_ALL,2.11,9.34,12.88,28.42,47.77,16.29,11.07,4.76,6.67
